#      n      memoria gasta (MiB)
      32      24.219000 
      64      24.043000 
     128      24.070000 
     256      24.238000 
     512      24.262000 
    1024      24.078000 
    2048      24.316000 
    4096      24.121000 
    8192      24.473000 
   16384      24.109000 
