#      n  tempo(s)
      32  0.000365
      64  0.000956
     128  0.002139
     256  0.004903
     512  0.011068
    1024  0.024252
    2048  0.055387
    4096  0.119625
    8192  0.263413
   16384  0.579364
   32768  1.253710
   65536  2.659330
