#      n       tempo(s)
      32       0.000426
      64       0.000986
     128       0.002270
     256       0.005184
     512       0.011752
    1024       0.027853
    2048       0.057643
    4096       0.126244
    8192       0.277538
   16384       0.605080
   32768       1.276530
   65536       2.722260
