#      n       tempo(s)
      32       0.000445
      64       0.001079
     128       0.002356
     256       0.005471
     512       0.012695
    1024       0.027567
    2048       0.059426
    4096       0.132382
    8192       0.281161
   16384       0.619655
   32768       1.318140
   65536       2.852490
