#      n       tempo(s)
      32       0.000358
      64       0.000872
     128       0.002065
     256       0.004933
     512       0.010676
    1024       0.024015
    2048       0.053877
    4096       0.118622
    8192       0.266659
   16384       0.569335
   32768       1.233740
   65536       2.598320
