#      n   comparações      tempo(s)
      32           527      0.000730
      64          2079      0.002855
     128          8255      0.011152
     256         32895      0.047155
     512        131327      0.171817
    1024        524799      0.738637
    2048       2098175      4.272890
    4096       8390655     15.397500
    8192      33558527     56.451300
   16384     134225919    254.726000
