#      n       tempo(s)
      32       0.000358
      64       0.000704
     128       0.001578
     256       0.003805
     512       0.008136
    1024       0.019107
    2048       0.047983
    4096       0.116283
    8192       0.329953
   16384       1.022610
   32768       3.452970
   65536       12.834400
